Instance,No_Nodes,No_Periods,No_Vehicles,No_Scenario,Unc_Range,Prob_Func,SLtype,SL,Algorithm_x,ObjVal_IMH,CPU_IMH,No_Iter,Feasibility_IMH,Setup_Cost_IMH,AVG_Prod_Cost_IMH,AVG_Hold_Cost_IMH,AVG_Transp_Cost_IMH,Algorithm_y,UB_BC,LB_BC,Gap_BC,Diff_IMH,CPU_BC,Total_CPU_BC,Feasibility,Setup_Cost_BC,AVG_Prod_Cost_BC,AVG_Hold_Cost_BC,AVG_Transp_Cost_BC,Algorithm,UB_FR_BC,LB_FR_BC,Gap_FR_BC,CPU_FR_BC,Feasibility_FR_BC,Setup_Cost_FR_BC,AVG_Prod_Cost_FR_BC,AVG_Hold_Cost_FR_BC,Transp_Cost_Total_FR_BC,UB_PostOpt_FR_BC,AVG_Transp_Cost_PostOpt_FR_BC,Diff_Post_Opt,Diff_LB_FR_BC,Diff_UB_FR_BC,AllFeasible_on_Diff_SL_IMH,AllFeasible_on_Diff_SL_FRBC,AllFeasible_on_Diff_SLTypes_IMH,AllFeasible_on_Diff_SLTypes_FRBC
ABS49_50_1,6,3,1,100,0.20,Uniform,alpha,0.70,IMH,11535.56,3911.42,7,Feasible,3000.0,2015.1,473.76,6046.7,BC,11405.76,10854.43,4.83,-1.13,7208.189,11119.61,Feasible,3000.0,2043.46,486.15,5876.15,FR_BC,13043.36,13043.35,0.0,20.119,Feasible,3000.0,2066.7,415.43,7561.23,12610.65,7128.52,-9.55,-12.55,-16.78,True,True,True,True
ABS49_50_1,11,3,1,100,0.20,Uniform,alpha,0.70,IMH,13361.35,32.808,9,Feasible,3000.0,2774.4,1745.94,5698.12,BC,13361.1,12896.11,3.48,-0.0,7204.928,7237.74,Feasible,3000.0,2774.2,1757.33,5829.56,FR_BC,13727.86,13727.86,0.0,37.235,Feasible,3000.0,2770.5,1749.71,6207.65,13369.32,5849.11,-0.06,-2.67,-6.06,True,True,True,True
ABS49_50_1,16,3,1,100,0.20,Uniform,alpha,0.70,IMH,17268.83,63.619,9,Feasible,3000.0,4199.7,2577.06,7376.85,BC,17268.44,16750.88,3.0,-0.0,7203.484,7267.1,Feasible,3000.0,4199.4,2598.54,7470.5,FR_BC,18348.56,18348.56,0.0,88.687,Feasible,3000.0,4193.7,2575.25,8579.61,17277.5,7508.55,-0.05,-5.89,-8.71,True,True,True,True
ABS49_50_1,21,3,1,100,0.20,Uniform,alpha,0.70,IMH,21203.31,95.552,9,Feasible,3000.0,6415.5,3327.22,8417.86,BC,21202.79,20825.11,1.78,-0.0,7203.555,7299.11,Feasible,3000.0,6415.1,3327.1,8460.59,FR_BC,22347.76,22347.74,0.0,156.341,Feasible,3000.0,6400.2,3265.39,9682.17,21168.86,8503.27,0.0,-5.12,-6.81,True,True,False,True
ABS49_50_1,26,3,1,100,0.20,Uniform,alpha,0.70,IMH,23968.95,130.385,9,Feasible,3000.0,7098.3,4404.46,8961.68,BC,23968.32,23605.15,1.52,-0.0,7203.586,7333.97,Feasible,3000.0,7097.82,4427.68,9442.83,FR_BC,25251.53,25251.53,0.0,507.211,Feasible,3000.0,7098.9,4375.01,10777.62,23955.94,9482.03,0.0,-5.08,-6.52,True,True,True,True
ABS49_50_1,31,3,1,100,0.20,Uniform,alpha,0.70,IMH,26614.17,121.827,9,Feasible,3000.0,8739.6,5406.52,9308.3,BC,26614.17,26119.88,1.86,0.0,6051.007,6172.83,Feasible,3000.0,8739.6,5414.15,9460.42,FR_BC,28450.56,28450.55,0.0,952.88,Feasible,3000.0,8728.5,5370.53,11351.53,26584.78,9485.75,0.0,-6.45,-8.19,True,True,True,True
ABS49_50_1,6,3,2,100,0.20,Uniform,alpha,0.70,IMH,13158.82,5437.633,4,Feasible,3000.0,2025.0,438.79,7664.99,BC,13077.29,11685.76,10.64,-0.62,2630.794,8068.43,Feasible,3000.0,2029.96,442.7,7604.63,FR_BC,15246.34,15246.32,0.0,338.812,Feasible,3000.0,2085.9,346.54,9813.9,14631.36,9198.92,-10.62,-14.23,-23.35,True,True,True,True
ABS49_50_1,11,3,2,100,0.20,Uniform,alpha,0.70,IMH,13370.33,46.516,9,Feasible,3000.0,2781.3,1761.83,5802.16,BC,13255.33,13219.21,0.27,-0.86,7203.587,7250.1,Feasible,3000.0,2941.9,1929.53,5383.9,FR_BC,13727.86,13727.85,0.0,85.585,Feasible,3000.0,2770.5,1749.71,6207.65,13369.32,5849.11,-0.85,-3.44,-3.71,True,True,True,True
ABS49_50_1,16,3,2,100,0.20,Uniform,alpha,0.70,IMH,17355.91,137.259,9,Feasible,3000.0,4197.6,2597.01,7561.3,BC,17355.91,16727.49,3.62,0.0,7202.886,7340.14,Feasible,3000.0,4197.6,2597.01,7561.3,FR_BC,20238.95,18579.45,8.2,7203.405,Feasible,3000.0,4196.1,2556.47,10486.38,17721.37,7968.8,-2.06,-6.59,-17.35,True,True,True,True
ABS49_50_1,21,3,2,100,0.20,Uniform,alpha,0.70,IMH,21302.48,456.443,9,Feasible,3000.0,6396.9,3314.23,8478.32,BC,21301.98,20763.28,2.53,-0.0,7208.417,7664.86,Feasible,3000.0,6396.51,3314.12,8591.35,FR_BC,23915.98,22479.64,6.01,7200.378,Feasible,3000.0,6401.7,3265.34,11248.94,22785.9,10118.86,-6.51,-5.24,-13.18,False,True,False,True
ABS49_50_1,26,3,2,100,0.20,Uniform,alpha,0.70,IMH,24069.88,1178.957,9,Feasible,3000.0,7098.3,4404.3,9480.58,BC,24069.88,23608.57,1.92,0.0,7203.989,8382.95,Feasible,3000.0,7098.3,4404.3,9567.28,FR_BC,29337.51,25128.3,14.35,7203.441,Feasible,3000.0,7180.5,4451.55,14705.46,27371.31,12739.26,-12.06,-4.21,-19.53,False,True,False,False
ABS49_50_1,31,3,2,100,0.20,Uniform,alpha,0.70,IMH,26664.59,1700.603,9,Feasible,3000.0,8738.4,5388.6,9469.2,BC,26664.59,25938.65,2.72,0.0,7209.351,8909.95,Feasible,3000.0,8738.4,5388.6,9537.6,FR_BC,32631.81,27596.04,15.43,7203.854,Feasible,3000.0,8730.0,5371.27,15530.54,29683.35,12582.08,-10.17,-3.38,-20.51,False,True,False,False
ABS49_50_1,6,3,3,100,0.20,Uniform,alpha,0.70,IMH,15048.76,2781.352,7,Feasible,3000.0,2063.1,376.97,9566.83,BC,14678.12,13038.89,11.17,-2.46,7203.994,9985.35,Feasible,3000.0,2035.96,394.06,9248.1,FR_BC,17352.53,17352.52,0.0,1142.505,Feasible,3000.0,2092.5,356.16,11903.88,16579.21,11130.55,-11.47,-15.41,-24.86,True,True,True,True
ABS49_50_1,11,3,3,100,0.20,Uniform,alpha,0.70,IMH,13463.65,50.057,9,Feasible,3000.0,2780.7,1762.27,5854.52,BC,13463.65,12999.05,3.45,0.0,7203.624,7253.68,Feasible,3000.0,2780.7,1762.27,5920.68,FR_BC,15125.72,14468.53,4.34,7204.156,Feasible,3000.0,2772.6,1680.54,7672.58,14629.0,7175.86,-7.97,-6.95,-14.06,True,True,True,True
ABS49_50_1,16,3,3,100,0.20,Uniform,alpha,0.70,IMH,17826.39,1912.716,9,Feasible,3000.0,4200.6,2588.49,7994.26,BC,17825.4,16751.51,6.02,-0.01,7204.127,9116.84,Feasible,3000.0,4200.3,2592.33,8032.76,FR_BC,22520.12,18198.44,19.19,7201.897,Feasible,3000.0,4194.6,2575.69,12749.83,20704.75,10934.46,-13.91,-2.05,-25.62,True,True,True,True
ABS49_50_1,21,3,3,100,0.20,Uniform,alpha,0.70,IMH,21770.33,4549.46,9,Feasible,3000.0,6396.9,3272.91,9100.52,BC,21770.33,20701.66,4.91,0.0,7217.986,11767.45,Feasible,3000.0,6396.9,3272.91,9100.52,FR_BC,28291.71,22122.39,21.81,7202.615,Feasible,3000.0,6559.5,3431.11,15301.1,27156.39,14165.78,-19.83,-1.59,-26.83,True,True,True,False
ABS49_50_1,26,3,3,100,0.20,Uniform,alpha,0.70,IMH,24569.26,5476.612,7,Feasible,3000.0,7098.3,4339.07,10073.72,BC,24569.26,23518.37,4.28,0.0,7203.104,12679.72,Feasible,3000.0,7098.3,4339.07,10131.89,FR_BC,36227.44,24772.08,31.62,7204.042,Feasible,3000.0,7111.5,4381.35,21734.59,32755.6,18262.75,-24.99,-0.82,-35.08,True,True,True,False
ABS49_50_1,31,3,3,100,0.20,Uniform,alpha,0.70,IMH,27174.38,5435.693,7,Feasible,3000.0,8766.0,5414.45,9993.93,BC,27174.38,25810.33,5.02,0.0,7209.785,12645.48,Feasible,3000.0,8766.0,5414.45,9993.93,FR_BC,33229.1,26986.85,18.79,7200.652,Feasible,3000.0,8745.9,5378.41,16104.79,31337.32,14213.01,-13.28,0.0,-22.33,True,True,True,False
ABS49_50_1,6,6,1,100,0.20,Uniform,alpha,0.70,IMH,20842.81,5699.42,7,Feasible,6000.0,4169.1,1721.57,8923.5,BC,20836.36,18707.23,10.22,-0.03,7200.331,12899.75,Feasible,6000.0,4168.95,1721.5,8945.9,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,1,100,0.20,Uniform,alpha,0.70,IMH,26237.8,6218.615,18,Feasible,3000.0,6215.7,8133.31,8888.79,BC,26235.62,22408.82,14.59,-0.01,7200.694,13419.31,Feasible,3000.0,6215.49,8131.34,8888.79,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,1,100,0.20,Uniform,alpha,0.70,IMH,35037.77,5706.182,13,Feasible,3000.0,8310.0,11911.4,11594.33,BC,35035.0,30705.68,12.36,-0.01,7201.017,12907.2,Feasible,3000.0,8309.7,11988.99,11736.3,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,1,100,0.20,Uniform,alpha,0.70,IMH,45168.21,6018.498,13,Feasible,6000.0,12677.7,13850.69,12473.27,BC,45167.26,38450.72,14.87,-0.0,7201.675,13220.17,Feasible,6000.0,12677.31,13887.79,12602.16,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,1,100,0.20,Uniform,alpha,0.70,IMH,52283.13,6697.256,12,Feasible,3000.0,14081.7,20398.29,14803.14,BC,52281.14,42582.88,18.55,-0.0,7202.219,13899.48,Feasible,3000.0,14081.7,20396.3,14803.14,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,1,100,0.20,Uniform,alpha,0.70,IMH,60272.0,6575.568,12,Feasible,3000.0,17306.4,25136.98,14828.62,BC,60266.64,47885.78,20.54,-0.01,7202.722,13778.29,Feasible,3000.0,17306.4,25131.62,14828.62,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,2,100,0.20,Uniform,alpha,0.70,IMH,23794.74,5445.689,8,Feasible,6000.0,4179.0,1540.38,12075.36,BC,23788.53,17415.7,26.79,-0.03,7202.318,12648.01,Feasible,6000.0,4179.0,1534.17,12075.36,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,2,100,0.20,Uniform,alpha,0.70,IMH,26323.62,6083.974,18,Feasible,3000.0,6214.5,8114.71,8876.24,BC,26323.32,22230.71,15.55,-0.0,7201.567,13285.54,Feasible,3000.0,6214.3,8119.4,8989.62,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,2,100,0.20,Uniform,alpha,0.70,IMH,35218.99,5546.199,12,Feasible,3000.0,8309.1,12155.37,11754.52,BC,35213.79,27739.88,21.22,-0.01,7201.69,12747.89,Feasible,3000.0,8309.1,12150.17,11754.52,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,2,100,0.20,Uniform,alpha,0.70,IMH,45381.2,6523.192,12,Feasible,6000.0,12686.7,13804.38,12890.12,BC,45381.2,29801.84,34.33,0.0,7202.764,13725.96,Feasible,6000.0,12686.7,13804.38,12890.12,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,2,100,0.20,Uniform,alpha,0.70,IMH,52798.94,6727.014,11,Feasible,3000.0,14081.7,20560.5,15087.16,BC,52778.01,35496.9,32.74,-0.04,7203.847,13930.86,Feasible,3000.0,14081.7,20539.57,15156.74,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,2,100,0.20,Uniform,alpha,0.70,IMH,60587.67,6012.381,11,Feasible,3000.0,17303.7,25243.46,15040.52,BC,60583.89,38377.24,36.65,-0.01,7205.695,13218.08,Feasible,3000.0,17303.7,25239.68,15040.52,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,3,100,0.20,Uniform,alpha,0.70,IMH,27128.91,6905.836,12,Feasible,6000.0,4179.0,1363.89,15586.02,BC,27093.35,17592.83,35.07,-0.13,7204.155,14109.99,Feasible,6000.0,4178.85,1328.69,15585.81,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,3,100,0.20,Uniform,alpha,0.70,IMH,26595.56,5886.804,18,Feasible,3000.0,5459.7,8252.17,9785.85,BC,26594.5,21337.6,19.77,-0.0,7201.327,13088.13,Feasible,3000.0,5459.7,8251.11,9883.69,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,3,100,0.20,Uniform,alpha,0.70,IMH,36546.12,7051.138,11,Feasible,3000.0,8306.1,12376.35,12863.68,BC,36529.84,24735.58,32.29,-0.04,7202.504,14253.64,Feasible,3000.0,8306.1,12360.06,12863.68,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,3,100,0.20,Uniform,alpha,0.70,IMH,46671.71,6851.552,11,Feasible,3000.0,12687.6,15429.36,15554.75,BC,46625.06,27711.07,40.57,-0.1,7203.941,14055.49,Feasible,3000.0,12687.6,15382.71,15554.75,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,9,1,100,0.20,Uniform,alpha,0.70,IMH,34929.12,5480.331,33,Feasible,9000.0,7917.3,2836.59,15175.23,BC,34926.68,24589.67,29.6,-0.01,7200.522,12680.85,Feasible,9000.0,7917.15,2834.3,15175.23,,,,,,,,,,,,,,,,False,False,False,False
ABS49_50_1,11,9,1,100,0.20,Uniform,alpha,0.70,IMH,45806.56,6118.18,23,Feasible,6000.0,13181.7,10271.7,16313.95,BC,45802.15,33000.34,27.95,-0.01,7200.913,13319.09,Feasible,6000.0,13181.7,10277.25,16343.2,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,9,1,100,0.20,Uniform,alpha,0.70,IMH,63971.91,6829.512,18,Feasible,6000.0,22273.8,16608.98,19089.14,BC,63952.1,40970.14,35.94,-0.03,7201.68,14031.19,Feasible,6000.0,22273.35,16589.61,19089.14,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,1,100,0.20,Uniform,alpha,0.70,IMH,77373.15,6062.919,10,Feasible,6000.0,28931.7,20004.3,22437.15,BC,77349.07,49295.38,36.27,-0.03,7202.081,13265.0,Feasible,6000.0,28931.1,19980.82,22437.15,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,9,1,100,0.20,Uniform,alpha,0.70,IMH,95739.94,6677.106,17,Feasible,6000.0,33840.9,29732.24,26166.81,BC,95202.48,52086.3,45.29,-0.56,7203.755,13880.86,Feasible,9000.0,33840.15,26195.53,26166.81,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,9,1,100,0.20,Uniform,alpha,0.70,IMH,108414.38,7030.87,17,Feasible,6000.0,40755.0,35479.85,25708.13,BC,108375.69,54289.9,49.91,-0.04,7204.518,14235.39,Feasible,6000.0,40753.5,35644.49,25977.7,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,9,2,100,0.20,Uniform,alpha,0.70,IMH,40602.31,6370.039,37,Feasible,9000.0,7917.3,2529.31,21155.71,BC,40550.87,26240.59,35.29,-0.13,7200.843,13570.88,Feasible,9000.0,7917.15,2488.25,21145.48,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,9,2,100,0.20,Uniform,alpha,0.70,IMH,46592.19,5734.683,23,Feasible,6000.0,13176.6,10469.3,16924.0,BC,46586.48,29204.62,37.31,-0.01,7201.687,12936.37,Feasible,6000.0,13176.32,10474.04,16936.12,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,9,2,100,0.20,Uniform,alpha,0.70,IMH,66555.37,5411.785,17,Feasible,6000.0,20178.6,18350.04,21910.32,BC,66474.14,32078.79,51.74,-0.12,7202.428,12614.21,Feasible,6000.0,20178.6,18271.5,22024.04,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,2,100,0.20,Uniform,alpha,0.70,IMH,80926.4,7544.644,9,Feasible,6000.0,28899.0,20491.51,24375.95,BC,80820.29,34564.72,57.23,-0.13,7203.84,14748.48,Feasible,6000.0,28899.0,20459.77,25461.53,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,6,3,1,100,0.20,Uniform,alpha,0.75,IMH,12306.44,3147.55,7,Feasible,3000.0,2301.0,538.04,6454.72,BC,12114.07,11516.96,4.93,-1.56,7206.85,10354.4,Feasible,3000.0,2302.35,536.33,6275.39,FR_BC,13756.79,13756.78,0.0,33.857,Feasible,3000.0,2313.3,440.71,8002.78,12995.04,7241.03,-6.78,-11.94,-16.28,True,True,True,True
ABS49_50_1,11,3,1,100,0.20,Uniform,alpha,0.75,IMH,14033.55,25.96,9,Feasible,3000.0,3184.5,1960.02,5830.34,BC,14033.26,13643.69,2.78,-0.0,7204.616,7230.58,Feasible,3000.0,3184.28,1963.92,5885.06,FR_BC,14323.14,14323.14,0.0,15.272,Feasible,3000.0,3169.5,1945.99,6207.65,14025.82,5910.33,0.0,-2.02,-4.74,True,True,True,True
ABS49_50_1,16,3,1,100,0.20,Uniform,alpha,0.75,IMH,18470.5,50.786,9,Feasible,3000.0,4847.1,2900.07,7595.16,BC,18470.06,18035.55,2.35,-0.0,7203.688,7254.47,Feasible,3000.0,4846.77,2899.96,7723.33,FR_BC,19326.74,19326.74,0.0,52.904,Feasible,3000.0,4847.1,2900.03,8579.61,18458.56,7711.43,0.0,-4.43,-6.68,True,True,True,True
ABS49_50_1,21,3,1,100,0.20,Uniform,alpha,0.75,IMH,22819.36,86.359,9,Feasible,3000.0,7322.7,3731.71,8727.26,BC,22818.71,22352.95,2.04,-0.0,7203.944,7290.3,Feasible,3000.0,7322.26,3731.57,8764.88,FR_BC,23688.04,23688.04,0.0,134.332,Feasible,3000.0,7298.1,3707.77,9682.17,22752.32,8746.45,0.0,-3.67,-5.64,True,True,False,True
ABS49_50_1,26,3,1,100,0.20,Uniform,alpha,0.75,IMH,25776.7,127.714,9,Feasible,3000.0,8177.1,4919.13,9676.98,BC,25776.0,25476.31,1.16,-0.0,7204.017,7331.73,Feasible,3000.0,8176.58,4918.95,9680.47,FR_BC,26868.95,26868.95,0.0,160.713,Feasible,3000.0,8173.8,4917.53,10777.62,25814.39,9723.06,-0.15,-4.07,-5.18,True,True,True,True
ABS49_50_1,31,3,1,100,0.20,Uniform,alpha,0.75,IMH,29017.59,226.709,9,Feasible,3000.0,10083.6,6057.0,9678.43,BC,29017.59,28253.98,2.63,0.0,7238.609,7465.32,Feasible,3000.0,10083.6,6057.0,9876.99,FR_BC,30353.18,30353.16,0.0,271.195,Feasible,3000.0,9983.7,6000.11,11369.37,28804.47,9820.66,0.0,-4.4,-6.92,True,True,True,True
ABS49_50_1,6,3,2,100,0.20,Uniform,alpha,0.75,IMH,14310.0,4281.69,7,Feasible,3000.0,2310.3,477.39,8522.31,BC,13937.2,12460.54,10.6,-2.61,7205.077,11486.77,Feasible,3000.0,2308.35,487.72,8141.13,FR_BC,15996.2,15996.18,0.0,294.242,Feasible,3000.0,2340.9,391.22,10264.08,15111.96,9379.84,-7.77,-12.87,-22.1,True,True,True,True
ABS49_50_1,11,3,2,100,0.20,Uniform,alpha,0.75,IMH,14047.25,33.985,9,Feasible,3000.0,3195.3,1974.71,5852.7,BC,14046.96,13597.08,3.2,-0.0,7203.449,7237.43,Feasible,3000.0,3195.08,1974.64,5877.24,FR_BC,14323.14,14323.13,0.0,45.581,Feasible,3000.0,3169.5,1945.99,6207.65,14025.82,5910.33,0.0,-1.93,-5.07,True,True,True,True
ABS49_50_1,16,3,2,100,0.20,Uniform,alpha,0.75,IMH,18722.49,173.571,9,Feasible,3000.0,4847.1,2860.65,7957.07,BC,18721.45,18023.23,3.73,-0.01,7203.518,7377.09,Feasible,3000.0,4846.77,2873.25,8001.42,FR_BC,21430.01,20266.21,5.43,7203.742,Feasible,3000.0,4849.2,2838.17,10742.64,20204.81,9517.44,-7.34,-7.62,-15.9,True,True,True,True
ABS49_50_1,21,3,2,100,0.20,Uniform,alpha,0.75,IMH,22998.4,525.984,9,Feasible,3000.0,7323.9,3703.0,8971.5,BC,22997.86,22386.0,2.66,-0.0,7204.54,7730.52,Feasible,3000.0,7323.49,3702.87,8971.5,FR_BC,26309.72,24187.38,8.07,7200.348,Feasible,3000.0,7299.9,3708.65,12301.17,24739.3,10730.75,-7.04,-4.92,-14.91,False,True,False,True
ABS49_50_1,26,3,2,100,0.20,Uniform,alpha,0.75,IMH,26030.33,2663.642,9,Feasible,3000.0,8178.3,4844.97,10007.06,BC,26030.33,25518.3,1.97,0.0,7248.188,9911.83,Feasible,3000.0,8178.3,4844.97,10007.06,FR_BC,29208.0,27243.82,6.72,7203.427,Feasible,3000.0,8264.1,4963.25,12980.65,28240.92,12013.57,-7.83,-4.45,-12.63,False,True,False,False
ABS49_50_1,31,3,2,100,0.20,Uniform,alpha,0.75,IMH,29161.43,2136.806,9,Feasible,3000.0,10091.1,6002.2,10019.28,,,,,0.0,,,,,,,,FR_BC,33489.88,30080.49,10.18,7204.458,Feasible,3000.0,10173.0,6095.15,14221.73,30789.09,11520.94,0.0,0.0,0.0,False,True,False,False
ABS49_50_1,6,3,3,100,0.20,Uniform,alpha,0.75,IMH,18419.91,2091.974,7,Feasible,6000.0,2263.2,366.06,9773.5,BC,18397.41,14000.82,23.9,-0.12,7203.625,9295.6,Feasible,6000.0,2267.26,360.08,9770.08,FR_BC,18917.95,18917.94,0.0,1134.577,Feasible,3000.0,2335.5,408.24,13174.21,18098.83,12355.09,0.0,-2.75,-25.99,True,True,True,True
ABS49_50_1,11,3,3,100,0.20,Uniform,alpha,0.75,IMH,14264.65,45.631,9,Feasible,3000.0,3178.8,1940.89,6101.12,BC,14264.21,13760.99,3.53,-0.0,7202.991,7248.62,Feasible,3000.0,3178.58,1942.39,6143.24,FR_BC,15481.15,15481.15,0.0,747.378,Feasible,3000.0,3174.0,1948.09,7359.06,15256.87,7134.78,-6.51,-7.86,-11.11,True,True,True,True
ABS49_50_1,16,3,3,100,0.20,Uniform,alpha,0.75,IMH,19365.85,1937.176,9,Feasible,3000.0,4847.1,2819.73,8699.02,BC,19365.49,18050.87,6.79,-0.0,7203.612,9140.79,Feasible,3000.0,4847.1,2819.37,8699.02,FR_BC,24722.03,19834.43,19.77,7200.339,Feasible,3000.0,4916.4,2942.5,13863.13,23467.12,12608.22,-17.48,-2.36,-26.98,True,True,True,True
ABS49_50_1,21,3,3,100,0.20,Uniform,alpha,0.75,IMH,23673.71,4605.154,9,Feasible,3000.0,7321.2,3697.35,9655.16,BC,23673.19,22295.22,5.82,-0.0,7210.215,11815.37,Feasible,3000.0,7320.81,3697.22,9655.16,FR_BC,31316.01,23623.82,24.56,7200.384,Feasible,3000.0,7378.5,3762.99,17174.52,30045.97,15904.49,-21.21,0.0,-28.81,True,True,True,False
ABS49_50_1,26,3,3,100,0.20,Uniform,alpha,0.75,IMH,26685.36,5477.58,7,Feasible,3000.0,8175.3,4780.8,10705.08,BC,26685.36,25427.43,4.71,0.0,7203.464,12681.04,Feasible,3000.0,8175.3,4783.08,10726.98,FR_BC,32761.03,26723.86,18.43,7200.571,Feasible,3000.0,8264.4,4913.58,16583.05,30736.83,14558.85,-13.18,-0.14,-22.39,True,True,True,False
ABS49_50_1,31,3,3,100,0.20,Uniform,alpha,0.75,IMH,29604.28,5940.814,7,Feasible,3000.0,10062.0,6010.97,10531.31,BC,29604.28,27950.9,5.58,0.0,7204.451,13145.26,Feasible,3000.0,10062.0,6010.97,10531.31,FR_BC,39772.08,29357.0,26.19,7206.198,Feasible,3000.0,10077.6,6047.01,20647.47,37798.41,18673.8,-21.68,0.0,-29.72,True,True,True,False
ABS49_50_1,6,6,1,100,0.20,Uniform,alpha,0.75,IMH,22805.82,6277.89,10,Feasible,6000.0,4697.1,1989.74,10103.17,BC,22801.48,19986.01,12.35,-0.02,7200.408,13478.3,Feasible,6000.0,4696.95,1987.04,10117.5,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,1,100,0.20,Uniform,alpha,0.75,IMH,28433.4,5635.35,19,Feasible,3000.0,6219.0,8615.97,10598.43,BC,28429.96,24174.43,14.97,-0.01,7204.159,12839.51,Feasible,3000.0,6218.8,8616.34,10594.82,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,1,100,0.20,Uniform,alpha,0.75,IMH,38374.4,5775.559,14,Feasible,3000.0,9549.3,12837.78,12987.32,BC,38366.02,33150.94,13.59,-0.02,7201.066,12976.62,Feasible,3000.0,9548.99,12834.69,12982.35,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,1,100,0.20,Uniform,alpha,0.75,IMH,49312.69,6501.36,13,Feasible,6000.0,14421.0,14595.34,14038.84,BC,49310.17,41871.19,15.09,-0.01,7201.444,13702.8,Feasible,6000.0,14420.59,14593.94,14295.63,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,1,100,0.20,Uniform,alpha,0.75,IMH,57026.54,7131.906,13,Feasible,3000.0,16069.2,21851.15,16106.19,BC,57019.84,47541.27,16.62,-0.01,7201.95,14333.86,Feasible,3000.0,16068.7,21844.95,16106.19,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,1,100,0.20,Uniform,alpha,0.75,IMH,65190.89,6724.897,12,Feasible,6000.0,19606.2,23641.27,15768.06,BC,65189.55,51184.01,21.48,-0.0,7202.624,13927.52,Feasible,6000.0,19606.2,23647.7,15935.66,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,2,100,0.20,Uniform,alpha,0.75,IMH,26057.23,5606.908,11,Feasible,6000.0,4696.5,1741.99,13618.74,BC,26044.37,21050.87,19.17,-0.05,7204.432,12811.34,Feasible,6000.0,4696.35,1729.29,13618.74,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,2,100,0.20,Uniform,alpha,0.75,IMH,28437.87,6035.646,19,Feasible,3000.0,6219.0,8603.76,10530.05,BC,28437.54,24118.18,15.19,-0.0,7201.225,13236.87,Feasible,3000.0,6218.81,8615.15,10603.59,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,2,100,0.20,Uniform,alpha,0.75,IMH,38755.85,7542.805,13,Feasible,3000.0,9551.1,13029.23,13175.52,BC,38739.68,29485.89,23.89,-0.04,7201.741,14744.55,Feasible,3000.0,9551.1,13013.06,13175.52,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,2,100,0.20,Uniform,alpha,0.75,IMH,49517.52,7330.744,13,Feasible,6000.0,14402.4,14089.47,15025.65,BC,49517.52,32187.65,35.0,0.0,7202.951,14533.7,Feasible,6000.0,14402.4,14089.47,15025.65,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,2,100,0.20,Uniform,alpha,0.75,IMH,57845.51,6412.159,11,Feasible,6000.0,16060.2,19759.06,16026.25,BC,57836.19,36514.35,36.87,-0.02,7203.97,13616.13,Feasible,6000.0,16060.2,19749.74,16026.25,,,,,,,,,,,,,,,,True,False,True,False
