Instance,No_Nodes,No_Periods,No_Vehicles,No_Scenario,Unc_Range,Prob_Func,SLtype,SL,Algorithm_x,ObjVal_IMH,CPU_IMH,No_Iter,Feasibility_IMH,Setup_Cost_IMH,AVG_Prod_Cost_IMH,AVG_Hold_Cost_IMH,AVG_Transp_Cost_IMH,Algorithm_y,UB_BC,LB_BC,Gap_BC,Diff_IMH,CPU_BC,Total_CPU_BC,Feasibility,Setup_Cost_BC,AVG_Prod_Cost_BC,AVG_Hold_Cost_BC,AVG_Transp_Cost_BC,Algorithm,UB_FR_BC,LB_FR_BC,Gap_FR_BC,CPU_FR_BC,Feasibility_FR_BC,Setup_Cost_FR_BC,AVG_Prod_Cost_FR_BC,AVG_Hold_Cost_FR_BC,Transp_Cost_Total_FR_BC,UB_PostOpt_FR_BC,AVG_Transp_Cost_PostOpt_FR_BC,Diff_Post_Opt,Diff_LB_FR_BC,Diff_UB_FR_BC,AllFeasible_on_Diff_SL_IMH,AllFeasible_on_Diff_SL_FRBC,AllFeasible_on_Diff_SLTypes_IMH,AllFeasible_on_Diff_SLTypes_FRBC
ABS49_50_1,26,3,3,100,0.20,Uniform,beta,0.70,IMH,29183.22,7496.973,6,Feasible,3000.0,9752.4,5797.34,10550.81,BC,29180.65,19443.35,33.37,-0.01,7204.025,14701.0,Feasible,3000.0,9752.4,5794.77,10633.48,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,3,3,100,0.20,Uniform,beta,0.70,IMH,32875.69,7623.434,6,Feasible,3000.0,11649.9,6999.05,10990.0,BC,32871.51,21725.06,33.91,-0.01,7206.674,14830.11,Feasible,3000.0,11647.8,7043.36,11180.35,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,1,100,0.20,Uniform,beta,0.70,IMH,23176.19,5423.528,4,Feasible,6000.0,5215.2,1797.15,10163.84,BC,23174.59,16118.63,30.45,-0.01,7200.433,12623.96,Feasible,6000.0,5215.2,1795.55,10163.84,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,1,100,0.20,Uniform,beta,0.70,IMH,31144.52,5503.595,7,Feasible,6000.0,8012.4,7965.43,9166.69,BC,31142.42,21823.6,29.92,-0.01,7200.843,12704.44,Feasible,6000.0,8011.8,7963.93,9166.69,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,1,100,0.20,Uniform,beta,0.70,IMH,43062.64,6176.226,7,Feasible,6000.0,12496.8,11682.89,12882.95,BC,43031.28,29402.17,31.67,-0.07,7201.302,13377.53,Feasible,6000.0,12478.2,11670.13,12882.95,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,1,100,0.20,Uniform,beta,0.70,IMH,53822.15,6700.981,7,Feasible,6000.0,18157.2,14222.66,15442.29,BC,53771.56,34812.76,35.26,-0.09,7201.959,13902.94,Feasible,6000.0,18125.7,14203.57,15442.29,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,1,100,0.20,Uniform,beta,0.70,IMH,64163.37,7392.343,7,Feasible,6000.0,21085.8,19812.29,17265.28,BC,64047.52,42714.88,33.31,-0.18,7202.399,14594.74,Feasible,6000.0,21032.1,19750.14,17265.28,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,1,100,0.20,Uniform,beta,0.70,IMH,73684.2,7410.096,7,Feasible,6000.0,25495.2,24162.87,18026.13,BC,73620.81,47345.76,35.69,-0.09,7204.34,14614.44,Feasible,6000.0,25466.7,24127.98,18026.13,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,2,100,0.20,Uniform,beta,0.70,IMH,26626.11,6206.544,4,Feasible,6000.0,5207.7,1593.05,13825.36,BC,26605.28,18168.18,31.71,-0.08,7200.628,13407.17,Feasible,6000.0,5207.7,1591.92,13805.66,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,2,100,0.20,Uniform,beta,0.70,IMH,31400.38,5635.229,6,Feasible,6000.0,8006.1,8052.5,9341.78,BC,31384.12,22260.54,29.07,-0.05,7201.209,12836.44,Feasible,6000.0,7995.0,8047.34,9341.78,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,2,100,0.20,Uniform,beta,0.70,IMH,44602.69,7264.71,7,Feasible,6000.0,12479.7,11925.24,14197.75,BC,44596.03,27001.62,39.45,-0.01,7202.103,14466.81,Feasible,6000.0,12477.3,11920.99,14197.75,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,2,100,0.20,Uniform,beta,0.70,IMH,55210.91,7398.3,7,Feasible,6000.0,18128.4,14454.48,16628.04,BC,55187.76,31988.63,42.04,-0.04,7203.177,14601.48,Feasible,6000.0,18119.4,14440.33,16628.04,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,2,100,0.20,Uniform,beta,0.70,IMH,66811.02,7348.498,7,Feasible,6000.0,21086.4,19918.75,18959.59,BC,66756.12,37886.41,43.25,-0.08,7204.291,14552.79,Feasible,6000.0,21059.7,19919.22,19777.2,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,2,100,0.20,Uniform,beta,0.70,IMH,78180.78,7305.063,7,Feasible,6000.0,25532.7,25212.21,20936.61,BC,78109.05,42105.22,46.09,-0.09,7206.306,14511.37,Feasible,6000.0,25500.9,25175.32,21432.83,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,3,100,0.20,Uniform,beta,0.70,IMH,30803.58,5524.981,3,Feasible,6000.0,5224.5,1417.4,18161.68,BC,30772.31,20947.96,31.93,-0.1,7200.74,12725.72,Feasible,6000.0,5227.2,1418.73,18126.38,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,3,100,0.20,Uniform,beta,0.70,IMH,32574.8,6179.689,6,Feasible,6000.0,8041.5,8090.67,10442.63,BC,32546.54,21933.8,32.61,-0.09,7201.514,13381.2,Feasible,6000.0,8022.9,8081.01,10442.63,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,3,100,0.20,Uniform,beta,0.70,IMH,48147.68,7286.351,7,Feasible,6000.0,12560.1,12005.21,13957.73,BC,48114.2,25963.6,46.04,-0.07,7202.928,14489.28,Feasible,6000.0,12598.2,12099.79,17416.21,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,3,100,0.20,Uniform,beta,0.70,IMH,60150.1,7322.141,7,Feasible,6000.0,18162.3,14487.56,19246.28,BC,60108.49,30682.57,48.95,-0.07,7204.77,14526.91,Feasible,6000.0,18147.9,14549.62,21410.97,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,6,9,1,100,0.20,Uniform,beta,0.70,IMH,39739.58,5499.245,6,Feasible,12000.0,8926.8,2673.92,16138.86,BC,39713.35,27762.83,30.09,-0.07,7200.623,12699.87,Feasible,12000.0,8915.1,2659.39,16138.86,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,9,1,100,0.20,Uniform,beta,0.70,IMH,54928.1,5991.955,10,Feasible,9000.0,17672.4,11241.85,17011.15,BC,54837.02,34691.16,36.74,-0.17,7201.174,13193.13,Feasible,9000.0,17614.8,11211.08,17011.15,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,16,9,1,100,0.20,Uniform,beta,0.70,IMH,75682.25,7374.305,14,Feasible,9000.0,27837.6,15388.3,23456.35,BC,75358.21,43821.67,41.85,-0.43,7201.849,14576.15,Feasible,9000.0,27657.0,15244.86,23456.35,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,1,100,0.20,Uniform,beta,0.70,IMH,95517.0,7558.115,15,Feasible,12000.0,38436.3,17503.58,27491.12,BC,95121.51,52115.23,45.21,-0.41,7202.873,14760.99,Feasible,12000.0,38229.6,17327.4,27564.51,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,9,1,100,0.20,Uniform,beta,0.70,IMH,113479.62,7430.49,13,Feasible,12000.0,46689.3,25259.04,29511.77,BC,113018.35,57732.74,48.92,-0.41,7204.592,14635.08,Feasible,12000.0,46452.6,25037.93,29527.83,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,9,1,100,0.20,Uniform,beta,0.70,IMH,138248.52,7673.82,12,Feasible,12000.0,61411.2,30533.33,33856.09,BC,137174.28,67330.44,50.92,-0.78,7205.537,14879.36,Feasible,12000.0,60827.7,30059.24,34287.34,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,9,2,100,0.20,Uniform,beta,0.70,IMH,45628.78,7068.476,3,Feasible,12000.0,8877.3,2325.86,22425.63,BC,45554.43,31815.68,30.16,-0.16,7200.83,14269.31,Feasible,12000.0,8858.1,2316.81,22379.52,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,9,2,100,0.20,Uniform,beta,0.70,IMH,55854.1,6220.166,11,Feasible,9000.0,17745.6,11336.31,17772.19,BC,55752.06,31338.63,43.79,-0.18,7201.916,13422.08,Feasible,9000.0,17703.3,11276.57,17772.19,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,9,2,100,0.20,Uniform,beta,0.70,IMH,85757.65,7385.423,14,Feasible,12000.0,27735.6,15984.79,29518.72,BC,85495.32,39340.72,53.98,-0.31,7203.445,14588.87,Feasible,12000.0,27613.8,15856.17,30025.35,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,2,100,0.20,Uniform,beta,0.70,IMH,108054.69,7350.234,16,Feasible,12000.0,38474.4,18640.41,34847.0,BC,107551.15,49016.79,54.42,-0.47,7204.594,14554.83,Feasible,12000.0,38359.2,18545.79,38646.17,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,6,3,1,100,0.20,Uniform,beta,0.75,IMH,12243.54,4519.657,7,Feasible,3000.0,2744.4,779.25,5719.89,BC,12242.55,10600.57,13.41,-0.01,7205.21,11724.87,Feasible,3000.0,2743.5,779.16,5719.89,FR_BC,15477.99,12436.28,19.65,3548.483,Feasible,3000.0,2762.1,743.33,8972.56,13368.58,6863.15,-8.42,-1.56,-31.51,True,True,True,True
ABS49_50_1,11,3,1,100,0.20,Uniform,beta,0.75,IMH,14521.06,5126.222,8,Feasible,3000.0,4088.7,2600.41,4798.04,BC,14519.51,13268.3,8.62,-0.01,7204.728,12330.95,Feasible,3000.0,4088.1,2606.52,4824.89,FR_BC,15891.01,15408.58,3.04,1153.84,Feasible,3000.0,4069.5,2613.86,6207.65,15070.52,5387.16,-3.66,-5.77,-16.5,True,True,True,True
ABS49_50_1,16,3,1,100,0.20,Uniform,beta,0.75,IMH,20299.77,5717.58,6,Feasible,3000.0,6425.1,3942.27,6894.2,BC,20299.32,17046.6,16.02,-0.0,7200.712,12918.29,Feasible,3000.0,6424.8,3949.47,6925.05,FR_BC,21953.62,20902.17,4.79,7204.381,Feasible,3000.0,6376.5,3997.51,8579.61,20593.15,7219.14,-1.43,-2.88,-22.35,True,True,True,True
ABS49_50_1,21,3,1,100,0.20,Uniform,beta,0.75,IMH,25867.89,5909.346,5,Feasible,3000.0,9313.8,4990.76,8559.84,BC,25837.18,21676.11,16.1,-0.12,7201.036,13110.38,Feasible,3000.0,9300.6,4986.72,8549.86,FR_BC,27119.0,25864.83,4.62,7204.874,Feasible,3000.0,9254.7,5182.13,9682.17,25649.66,8212.83,0.0,-0.11,-20.07,True,True,True,True
ABS49_50_1,26,3,1,100,0.20,Uniform,beta,0.75,IMH,29352.79,7272.14,6,Feasible,3000.0,10703.1,6520.12,9084.86,BC,29343.37,25000.51,14.8,-0.03,7201.457,14473.6,Feasible,3000.0,10696.8,6517.01,9129.57,FR_BC,33205.57,28671.46,13.65,7213.809,Feasible,3000.0,10750.5,6269.62,13185.45,31569.6,11549.48,-7.05,0.0,-24.71,True,True,True,True
ABS49_50_1,31,3,1,100,0.20,Uniform,beta,0.75,IMH,33624.02,6562.479,6,Feasible,3000.0,12836.4,7743.44,10015.39,BC,33616.13,27900.68,17.0,-0.02,7201.937,13764.42,Feasible,3000.0,12831.0,7747.61,10037.52,FR_BC,37890.68,32440.92,14.38,7200.699,Feasible,3000.0,12882.6,7473.56,14534.53,35669.62,12313.46,-5.76,0.0,-26.37,True,True,True,True
ABS49_50_1,6,3,2,100,0.20,Uniform,beta,0.75,IMH,14283.76,4268.344,7,Feasible,3000.0,2782.5,758.35,7742.91,BC,14103.25,11550.59,18.1,-1.26,7203.472,11471.82,Feasible,3000.0,2742.9,752.13,7608.22,FR_BC,21305.14,14482.96,32.02,7203.123,Feasible,3000.0,2754.6,774.92,14775.62,17660.88,11131.36,-20.14,-2.62,-45.78,True,True,True,True
ABS49_50_1,11,3,2,100,0.20,Uniform,beta,0.75,IMH,14653.51,6006.485,7,Feasible,3000.0,4084.5,2584.83,4960.67,BC,14653.27,12055.45,17.73,-0.0,7229.37,13235.86,Feasible,3000.0,4084.5,2584.59,4984.18,FR_BC,15895.63,15390.2,3.18,7213.748,Feasible,3000.0,4074.3,2613.68,6207.65,15019.74,5331.76,-2.44,-4.79,-24.16,True,True,True,True
ABS49_50_1,16,3,2,100,0.20,Uniform,beta,0.75,IMH,20968.0,6370.692,6,Feasible,3000.0,6444.6,3791.11,7732.29,BC,20955.57,17110.8,18.35,-0.06,7201.568,13572.26,Feasible,3000.0,6436.8,3786.49,7732.29,FR_BC,24491.45,20148.28,17.73,7203.713,Feasible,3000.0,6373.2,3677.71,11440.54,22780.83,9729.92,-8.01,0.0,-30.14,True,True,True,True
ABS49_50_1,21,3,2,100,0.20,Uniform,beta,0.75,IMH,25969.35,6762.042,5,Feasible,3000.0,9330.9,4915.72,8677.14,BC,25968.18,21507.86,17.18,-0.0,7201.654,13963.7,Feasible,3000.0,9330.9,4914.56,8722.73,FR_BC,31961.55,23948.95,25.07,7207.108,Feasible,3000.0,9309.6,4522.91,15129.05,29664.63,12832.12,-12.46,0.0,-32.71,True,True,True,True
ABS49_50_1,26,3,2,100,0.20,Uniform,beta,0.75,IMH,29917.66,7352.795,6,Feasible,3000.0,10688.4,6346.35,9882.91,BC,29910.95,25827.71,13.65,-0.02,7202.676,14555.47,Feasible,3000.0,10684.2,6343.84,9882.91,FR_BC,48720.08,26879.91,44.83,7200.709,Feasible,3000.0,10792.8,5059.77,29867.51,42596.85,23744.28,-29.78,0.0,-46.99,True,False,True,False
ABS49_50_1,31,3,2,100,0.20,Uniform,beta,0.75,IMH,33886.59,7255.814,6,Feasible,3000.0,12822.0,7618.99,10445.6,BC,33886.55,25928.67,23.48,-0.0,7203.539,14459.35,Feasible,3000.0,12822.0,7618.95,10445.6,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,3,3,100,0.20,Uniform,beta,0.75,IMH,17048.9,2967.743,7,Feasible,3000.0,2726.4,672.67,10599.79,BC,17048.9,12473.29,26.84,0.0,8132.095,11099.84,Feasible,3000.0,2726.4,672.67,10649.83,FR_BC,20950.91,15032.39,28.25,7200.208,Feasible,3000.0,2783.1,710.65,14457.16,19678.32,13184.57,-13.36,0.0,-40.46,True,True,True,True
ABS49_50_1,11,3,3,100,0.20,Uniform,beta,0.75,IMH,15220.38,5987.51,7,Feasible,3000.0,4086.0,2469.11,5657.94,BC,15216.17,12203.97,19.8,-0.03,7200.989,13188.5,Feasible,3000.0,4082.7,2468.2,5665.27,FR_BC,19308.89,15271.95,20.91,7211.5,Feasible,3000.0,4078.2,2208.67,10022.02,17495.11,8208.25,-13.03,-0.37,-36.8,True,True,True,True
ABS49_50_1,16,3,3,100,0.20,Uniform,beta,0.75,IMH,22449.87,6691.56,6,Feasible,3000.0,6436.8,3661.33,9351.74,BC,22446.13,16954.57,24.47,-0.02,7201.492,13893.05,Feasible,3000.0,6435.9,3658.49,9351.74,FR_BC,29030.2,18807.78,35.21,7200.585,Feasible,3000.0,6462.0,3924.7,15643.5,26394.63,13007.93,-14.96,0.0,-41.6,True,False,True,False
ABS49_50_1,21,3,3,100,0.20,Uniform,beta,0.75,IMH,27452.58,7413.53,5,Feasible,3000.0,9294.0,4728.38,10401.69,BC,27450.72,20362.05,25.82,-0.01,7202.258,14615.79,Feasible,3000.0,9294.0,4726.52,10430.2,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,3,3,100,0.20,Uniform,beta,0.75,IMH,31180.78,7484.296,6,Feasible,3000.0,10682.7,6038.43,11216.62,BC,31179.72,22962.41,26.35,-0.0,7203.173,14687.47,Feasible,3000.0,10682.7,6060.25,11436.78,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,3,3,100,0.20,Uniform,beta,0.75,IMH,35530.64,7687.168,6,Feasible,3000.0,12801.3,7338.63,12100.32,BC,35530.19,24828.54,30.12,-0.0,7204.402,14891.57,Feasible,3000.0,12801.3,7354.2,12374.7,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,1,100,0.20,Uniform,beta,0.75,IMH,24362.72,5422.11,4,Feasible,6000.0,5622.0,1871.73,10868.99,BC,24356.06,17998.23,26.1,-0.03,7200.427,12622.54,Feasible,6000.0,5619.3,1867.77,10868.99,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,1,100,0.20,Uniform,beta,0.75,IMH,32713.07,5533.491,7,Feasible,6000.0,8643.9,8085.51,9983.66,BC,32700.07,24610.58,24.74,-0.04,7200.841,12734.33,Feasible,6000.0,8646.6,8085.96,9967.51,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,1,100,0.20,Uniform,beta,0.75,IMH,44785.84,6237.013,7,Feasible,6000.0,13469.4,11759.88,13222.85,BC,44751.97,31434.48,29.76,-0.08,7201.538,13438.55,Feasible,6000.0,13500.6,11827.3,13424.07,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,1,100,0.20,Uniform,beta,0.75,IMH,57005.34,6109.923,7,Feasible,6000.0,19739.1,14531.47,16668.06,BC,56832.59,39179.99,31.06,-0.3,7201.706,13311.63,Feasible,6000.0,19607.4,14494.36,16730.83,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,1,100,0.20,Uniform,beta,0.75,IMH,67522.33,7306.537,7,Feasible,6000.0,22883.4,20108.76,18530.18,BC,67335.45,46447.61,31.02,-0.28,7202.429,14508.97,Feasible,6000.0,22770.3,20034.98,18530.18,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,1,100,0.20,Uniform,beta,0.75,IMH,77579.25,7433.674,7,Feasible,6000.0,27600.6,24432.78,19273.78,BC,77546.64,53007.16,31.64,-0.04,7203.278,14636.95,Feasible,6000.0,27584.1,24477.44,19485.1,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,2,100,0.20,Uniform,beta,0.75,IMH,28182.64,6274.281,5,Feasible,6000.0,5602.8,1719.1,14860.74,BC,28144.99,20299.1,27.88,-0.13,7200.578,13474.86,Feasible,6000.0,5602.5,1714.86,14827.63,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,2,100,0.20,Uniform,beta,0.75,IMH,32770.54,5647.661,6,Feasible,6000.0,8647.5,8257.07,9865.97,BC,32758.82,23824.16,27.27,-0.04,7201.16,12848.82,Feasible,6000.0,8642.7,8250.15,9865.97,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,2,100,0.20,Uniform,beta,0.75,IMH,46350.89,7268.376,7,Feasible,6000.0,13493.4,12137.68,14719.81,BC,46338.01,29520.25,36.29,-0.03,7201.932,14470.31,Feasible,6000.0,13488.0,12130.2,14719.81,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,2,100,0.20,Uniform,beta,0.75,IMH,57805.55,7296.773,7,Feasible,6000.0,19653.9,15317.77,16578.17,BC,57769.22,35753.07,38.11,-0.06,7203.109,14499.88,Feasible,6000.0,19639.5,15301.78,16827.94,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,2,100,0.20,Uniform,beta,0.75,IMH,70387.29,7343.448,7,Feasible,6000.0,22710.0,20259.77,20695.83,BC,70331.42,41556.64,40.91,-0.08,7204.446,14547.89,Feasible,6000.0,22689.3,20367.7,21274.43,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,2,100,0.20,Uniform,beta,0.75,IMH,81610.77,7405.55,7,Feasible,6000.0,27580.8,24930.54,22126.15,BC,81554.74,46747.04,42.68,-0.07,7205.865,14611.42,Feasible,6000.0,27557.7,24898.12,23098.92,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,3,100,0.20,Uniform,beta,0.75,IMH,32497.12,5841.935,3,Feasible,6000.0,5598.3,1533.29,19365.53,BC,32463.07,23499.11,27.61,-0.1,7200.772,13042.71,Feasible,6000.0,5598.0,1532.2,19332.87,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,3,100,0.20,Uniform,beta,0.75,IMH,34152.19,6333.56,6,Feasible,6000.0,8691.0,8352.79,11108.41,BC,34134.01,23183.37,32.08,-0.05,7201.662,13535.22,Feasible,6000.0,8681.1,8344.51,11108.41,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,3,100,0.20,Uniform,beta,0.75,IMH,50698.97,7268.634,7,Feasible,6000.0,13468.2,12327.43,18058.24,BC,50668.11,28792.4,43.17,-0.06,7202.816,14471.45,Feasible,6000.0,13544.1,12397.46,18726.56,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,3,100,0.20,Uniform,beta,0.75,IMH,64216.51,7370.694,7,Feasible,6000.0,19590.6,14845.12,22473.67,BC,64184.7,34172.2,46.76,-0.05,7204.263,14574.96,Feasible,6000.0,19681.8,14917.03,23585.87,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,6,9,1,100,0.20,Uniform,beta,0.75,IMH,41715.82,5489.639,6,Feasible,12000.0,9541.8,2776.96,17397.06,BC,41705.23,30476.08,26.93,-0.03,7200.865,12690.5,Feasible,12000.0,9541.5,2766.67,17397.06,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,9,1,100,0.20,Uniform,beta,0.75,IMH,57019.56,5807.603,11,Feasible,9000.0,18794.1,10478.14,18747.32,BC,57003.43,35960.95,36.91,-0.03,7201.426,13009.03,Feasible,9000.0,18789.6,10466.51,18747.32,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,16,9,1,100,0.20,Uniform,beta,0.75,IMH,79021.38,7382.615,13,Feasible,9000.0,29622.9,15948.16,24450.32,BC,78732.69,48163.03,38.83,-0.37,7202.003,14584.62,Feasible,9000.0,29437.2,15845.17,24450.32,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,1,100,0.20,Uniform,beta,0.75,IMH,99292.47,7492.781,16,Feasible,12000.0,41132.1,19314.77,26845.6,BC,99064.63,55357.98,44.12,-0.23,7203.151,14695.93,Feasible,12000.0,41016.6,19202.43,26845.6,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,9,1,100,0.20,Uniform,beta,0.75,IMH,119326.66,7356.759,13,Feasible,12000.0,50025.9,25717.6,31109.1,BC,119083.11,65663.64,44.86,-0.2,7204.067,14560.83,Feasible,12000.0,49891.5,25625.49,31566.13,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,9,1,100,0.20,Uniform,beta,0.75,IMH,140237.98,7481.04,12,Feasible,12000.0,62387.4,31348.51,34423.85,BC,139452.55,76834.47,44.9,-0.56,7205.713,14686.75,Feasible,12000.0,61929.3,31034.75,34488.51,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,9,2,100,0.20,Uniform,beta,0.75,IMH,48189.95,7212.81,3,Feasible,12000.0,9518.7,2458.3,24212.95,BC,48160.74,35029.09,27.27,-0.06,7200.933,14413.74,Feasible,12000.0,9515.1,2445.32,24200.33,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,9,2,100,0.20,Uniform,beta,0.75,IMH,58399.1,6622.644,11,Feasible,9000.0,18963.9,11618.81,18816.39,BC,58354.87,34473.75,40.92,-0.08,7202.127,13824.77,Feasible,9000.0,18941.4,11597.08,18816.39,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,9,2,100,0.20,Uniform,beta,0.75,IMH,90056.12,7400.836,12,Feasible,9000.0,29792.4,16494.18,30399.73,BC,89913.07,46157.46,48.66,-0.16,7203.151,14603.99,Feasible,9000.0,29741.7,16685.97,34485.41,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,2,100,0.20,Uniform,beta,0.75,IMH,112902.78,7413.782,16,Feasible,12000.0,41012.1,19348.54,34318.85,BC,112448.7,55589.04,50.56,-0.4,7205.225,14619.01,Feasible,12000.0,40893.9,19358.85,40195.95,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,6,3,1,100,0.20,Uniform,beta,0.80,IMH,12814.62,4874.933,7,Feasible,3000.0,2947.5,830.43,6036.69,BC,12798.63,11266.47,11.97,-0.12,7201.498,12076.43,Feasible,3000.0,2944.5,829.84,6024.29,FR_BC,13729.42,13397.1,2.42,7204.466,Feasible,3000.0,2929.2,795.57,7004.65,12828.43,6103.66,-0.23,-4.47,-17.94,True,True,True,True
ABS49_50_1,11,3,1,100,0.20,Uniform,beta,0.80,IMH,15443.38,5489.494,6,Feasible,3000.0,4464.3,2754.49,5224.59,BC,15432.81,14210.03,7.92,-0.07,7211.534,12701.03,Feasible,3000.0,4462.8,2756.29,5213.72,FR_BC,16407.48,16053.72,2.16,7204.557,Feasible,3000.0,4444.2,2755.63,6207.65,15814.01,5614.18,-2.41,-3.87,-13.39,True,True,True,True
ABS49_50_1,16,3,1,100,0.20,Uniform,beta,0.80,IMH,22534.21,5014.899,8,Feasible,3000.0,6946.2,4007.97,8580.04,BC,22528.42,18555.44,17.64,-0.03,7200.717,12215.62,Feasible,3000.0,6944.4,4003.98,8580.04,FR_BC,22754.64,21905.03,3.73,3762.562,Feasible,3000.0,6957.0,4218.03,8579.61,21713.75,7538.72,0.0,0.0,-18.45,True,True,True,True
ABS49_50_1,21,3,1,100,0.20,Uniform,beta,0.80,IMH,28346.16,5191.893,7,Feasible,3000.0,10067.4,5169.39,10064.46,BC,28339.47,23643.64,16.57,-0.02,7201.067,12392.96,Feasible,3000.0,10066.8,5167.51,10105.17,FR_BC,28877.98,27091.41,6.19,7200.437,Feasible,3000.0,10149.3,5486.69,10241.99,27694.43,9058.44,0.0,0.0,-18.13,True,True,True,True
ABS49_50_1,26,3,1,100,0.20,Uniform,beta,0.80,IMH,32090.71,5501.021,6,Feasible,3000.0,11614.2,6746.21,10635.85,BC,32081.74,27193.78,15.24,-0.03,7201.973,12702.99,Feasible,3000.0,11610.9,6760.82,10710.02,FR_BC,35292.5,31055.52,12.01,7200.628,Feasible,3000.0,11714.4,6604.39,13973.71,33836.98,12518.19,-5.19,0.0,-22.95,True,True,True,True
ABS49_50_1,31,3,1,100,0.20,Uniform,beta,0.80,IMH,36291.58,6195.093,6,Feasible,3000.0,13942.5,8083.84,11138.31,BC,36285.32,30407.73,16.2,-0.02,7202.005,13397.1,Feasible,3000.0,13937.1,8108.23,11239.99,FR_BC,38423.3,33841.45,11.92,7200.691,Feasible,3000.0,14159.4,8458.19,12805.71,36838.14,11220.55,-1.5,0.0,-20.86,True,True,True,True
ABS49_50_1,6,3,2,100,0.20,Uniform,beta,0.80,IMH,15163.67,5431.091,5,Feasible,3000.0,3001.5,822.18,8339.99,BC,14972.14,12355.0,17.48,-1.26,7202.783,12633.87,Feasible,3000.0,2968.5,820.47,8183.17,FR_BC,17697.77,15601.64,11.84,7203.866,Feasible,3000.0,2961.9,802.79,10933.08,16529.24,9764.55,-9.42,-4.03,-30.19,True,True,True,True
