Instance,No_Nodes,No_Periods,No_Vehicles,No_Scenario,Unc_Range,Prob_Func,SLtype,SL,Algorithm_x,ObjVal_IMH,CPU_IMH,No_Iter,Feasibility_IMH,Setup_Cost_IMH,AVG_Prod_Cost_IMH,AVG_Hold_Cost_IMH,AVG_Transp_Cost_IMH,Algorithm_y,UB_BC,LB_BC,Gap_BC,Diff_IMH,CPU_BC,Total_CPU_BC,Feasibility,Setup_Cost_BC,AVG_Prod_Cost_BC,AVG_Hold_Cost_BC,AVG_Transp_Cost_BC,Algorithm,UB_FR_BC,LB_FR_BC,Gap_FR_BC,CPU_FR_BC,Feasibility_FR_BC,Setup_Cost_FR_BC,AVG_Prod_Cost_FR_BC,AVG_Hold_Cost_FR_BC,Transp_Cost_Total_FR_BC,UB_PostOpt_FR_BC,AVG_Transp_Cost_PostOpt_FR_BC,Diff_Post_Opt,Diff_LB_FR_BC,Diff_UB_FR_BC,AllFeasible_on_Diff_SL_IMH,AllFeasible_on_Diff_SL_FRBC,AllFeasible_on_Diff_SLTypes_IMH,AllFeasible_on_Diff_SLTypes_FRBC
ABS49_50_1,6,3,1,100,0.20,Uniform,alpha,0.70,IMH,14031.98,12.598,7,Feasible,6000.0,2456.7,524.84,5050.44,BC,14031.97,13715.97,2.25,-0.0,7204.016,7216.61,Feasible,6000.0,2456.69,524.84,5050.44,FR_BC,16982.62,16982.61,0.0,18.188,Feasible,6000.0,2456.7,523.14,8002.78,14158.07,5178.24,-0.89,-17.37,-19.24,True,True,True,True
ABS49_50_1,11,3,1,100,0.20,Uniform,alpha,0.70,IMH,13697.57,19.366,8,Feasible,3000.0,3790.5,2503.35,4347.0,BC,13697.54,13492.56,1.5,-0.0,7202.751,7222.12,Feasible,3000.0,3790.48,2514.79,4392.27,FR_BC,16284.66,16284.66,0.0,17.138,Feasible,3000.0,3791.7,2478.09,7014.87,14406.58,5136.79,-4.92,-15.89,-17.15,True,True,True,True
ABS49_50_1,16,3,1,100,0.20,Uniform,alpha,0.70,IMH,18799.46,41.845,8,Feasible,3000.0,5928.9,3824.88,5996.0,BC,18799.41,18558.05,1.28,-0.0,7202.494,7244.34,Feasible,3000.0,5928.87,3824.86,6045.68,FR_BC,22092.68,22092.68,0.0,50.321,Feasible,3000.0,5924.4,3781.45,9386.83,19493.66,6787.81,-3.56,-14.91,-16.0,True,True,True,True
ABS49_50_1,21,3,1,100,0.20,Uniform,alpha,0.70,IMH,23524.68,78.278,8,Feasible,3000.0,8610.3,4905.52,6887.67,BC,23524.61,22976.64,2.33,-0.0,3539.801,3618.08,Feasible,3000.0,8610.26,4905.5,7008.86,FR_BC,28858.17,28858.17,0.0,264.979,Feasible,3000.0,8552.1,4666.35,12639.72,25047.48,8829.03,-6.08,-18.48,-20.38,True,True,True,True
ABS49_50_1,26,3,1,100,0.20,Uniform,alpha,0.70,IMH,26986.9,188.105,8,Feasible,3000.0,9902.7,6441.4,7411.54,BC,26986.83,26486.62,1.85,-0.0,6238.963,6427.07,Feasible,3000.0,9902.65,6443.15,7641.02,FR_BC,32496.53,32496.5,0.0,1566.165,Feasible,3000.0,9906.3,6151.33,13438.9,28437.14,9379.51,-5.1,-16.95,-18.49,True,True,False,True
ABS49_50_1,31,3,1,100,0.20,Uniform,alpha,0.70,IMH,30828.91,299.351,8,Feasible,3000.0,11961.6,7727.44,8044.01,BC,30828.82,29891.16,3.04,-0.0,5990.056,6289.41,Feasible,3000.0,11961.54,7760.05,8107.23,FR_BC,36310.33,36310.31,0.0,1271.115,Feasible,3000.0,11910.3,7394.97,14005.07,32073.18,9767.91,-3.88,-15.1,-17.68,True,True,True,False
ABS49_50_1,6,3,2,100,0.20,Uniform,alpha,0.70,IMH,16050.69,55.391,7,Feasible,6000.0,2464.2,542.12,7044.37,BC,15990.92,14710.68,8.01,-0.37,7202.006,7257.4,Feasible,6000.0,2457.29,540.28,6993.36,FR_BC,20386.83,20383.08,0.02,7203.149,Feasible,6000.0,2490.6,406.31,11489.92,17917.58,9020.67,-10.75,-21.55,-27.84,True,True,True,True
ABS49_50_1,11,3,2,100,0.20,Uniform,alpha,0.70,IMH,13826.01,27.378,8,Feasible,3000.0,3792.6,2496.71,4445.09,BC,13825.98,13514.84,2.25,-0.0,7204.87,7232.25,Feasible,3000.0,3792.58,2508.62,4524.78,FR_BC,17075.38,17075.37,0.0,205.594,Feasible,3000.0,3795.0,2458.29,7822.09,15242.76,5989.47,-9.29,-19.03,-20.85,True,True,True,True
ABS49_50_1,16,3,2,100,0.20,Uniform,alpha,0.70,IMH,19922.67,387.508,8,Feasible,3000.0,5928.9,3800.19,7193.58,BC,19922.67,18631.06,6.48,0.0,6323.313,6710.82,Feasible,3000.0,5928.9,3800.19,7193.58,FR_BC,24201.59,23844.98,1.47,7203.84,Feasible,3000.0,5922.6,3583.61,11695.38,20745.15,8238.94,-3.96,-16.45,-23.02,True,True,True,True
ABS49_50_1,21,3,2,100,0.20,Uniform,alpha,0.70,IMH,24371.16,1457.785,8,Feasible,3000.0,8565.3,4880.73,7925.13,BC,24371.16,23024.84,5.52,0.0,7201.567,8659.35,Feasible,3000.0,8565.3,4880.73,7925.13,FR_BC,29934.49,28085.93,6.18,7200.41,Feasible,3000.0,8549.4,4515.13,13869.96,25486.81,9422.28,-4.38,-13.23,-23.08,True,True,True,False
ABS49_50_1,26,3,2,100,0.20,Uniform,alpha,0.70,IMH,27947.8,5311.484,8,Feasible,3000.0,9902.7,6335.66,8705.15,BC,27947.44,26532.21,5.06,-0.0,7205.529,12517.01,Feasible,3000.0,9902.7,6339.59,8705.15,FR_BC,35302.26,31513.31,10.73,7204.957,Feasible,3000.0,9916.5,5907.04,16478.72,29958.28,11134.74,-6.71,-11.32,-24.84,True,True,True,False
ABS49_50_1,31,3,2,100,0.20,Uniform,alpha,0.70,IMH,31494.35,4029.846,8,Feasible,3000.0,11971.5,7741.05,8781.8,BC,31494.35,29675.31,5.78,0.0,7203.516,11233.36,Feasible,3000.0,11971.5,7741.05,8781.8,FR_BC,40400.19,35041.86,13.26,7204.911,Feasible,3000.0,12110.1,6906.57,18383.52,34755.1,12738.43,-9.38,-10.12,-26.55,True,True,True,False
ABS49_50_1,6,3,3,100,0.20,Uniform,alpha,0.70,IMH,18495.33,690.502,7,Feasible,6000.0,2467.8,491.0,9536.53,BC,18259.52,16823.82,7.86,-1.27,7203.967,7894.47,Feasible,6000.0,2457.89,433.68,9367.96,FR_BC,23446.03,23274.58,0.73,7200.113,Feasible,6000.0,2457.0,438.54,14550.49,22525.53,13629.99,-18.94,-21.55,-28.24,True,True,True,True
ABS49_50_1,11,3,3,100,0.20,Uniform,alpha,0.70,IMH,14670.91,55.768,8,Feasible,3000.0,3821.7,2496.35,5347.05,BC,14670.91,13718.61,6.49,0.0,7216.218,7271.99,Feasible,3000.0,3821.7,2496.35,5352.86,FR_BC,17474.38,17474.38,0.0,623.792,Feasible,3000.0,3790.5,2479.55,8204.33,15241.05,5971.0,-3.74,-16.04,-21.49,True,True,True,True
ABS49_50_1,16,3,3,100,0.20,Uniform,alpha,0.70,IMH,20894.76,3647.296,8,Feasible,3000.0,5928.0,3742.54,8224.23,BC,20894.6,18703.3,10.49,-0.0,7219.325,10866.62,Feasible,3000.0,5928.0,3742.38,8224.23,FR_BC,26541.92,23447.23,11.66,7202.116,Feasible,3000.0,5922.6,3636.21,13983.11,22326.35,9767.55,-6.41,-10.89,-29.53,True,True,True,False
ABS49_50_1,21,3,3,100,0.20,Uniform,alpha,0.70,IMH,25264.18,5445.716,6,Feasible,3000.0,8562.0,4876.23,8825.95,BC,25264.18,23162.21,8.32,0.0,7206.2,12651.92,Feasible,3000.0,8562.0,4876.23,8825.95,FR_BC,34759.55,27556.89,20.72,7202.634,Feasible,3000.0,8549.4,4715.5,18494.65,29366.83,13101.93,-13.97,-8.32,-33.36,True,True,True,False
ABS49_50_1,26,3,3,100,0.20,Uniform,alpha,0.70,IMH,29185.39,5450.273,6,Feasible,3000.0,9911.7,6387.35,9636.58,BC,29185.06,26621.53,8.78,-0.0,7203.221,12653.49,Feasible,3000.0,9911.7,6401.04,9872.32,FR_BC,42315.67,31267.13,26.11,7204.273,Feasible,3000.0,10034.1,5966.65,23314.92,34811.68,15810.93,-16.16,-6.66,-37.09,True,False,True,False
ABS49_50_1,31,3,3,100,0.20,Uniform,alpha,0.70,IMH,32536.91,5461.67,6,Feasible,3000.0,11928.9,7736.36,8904.27,BC,32536.91,29752.25,8.56,0.0,7205.289,12666.96,Feasible,3000.0,11928.9,7754.66,9853.35,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,1,100,0.20,Uniform,alpha,0.70,IMH,25544.91,5897.335,33,Feasible,9000.0,5027.4,1740.24,9732.68,BC,25543.83,21715.53,14.99,-0.0,7200.388,13097.72,Feasible,9000.0,5044.49,1740.94,9758.4,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,1,100,0.20,Uniform,alpha,0.70,IMH,31349.56,903.733,51,Feasible,6000.0,8260.8,7969.09,9119.67,BC,31349.01,26798.26,14.52,-0.0,7200.748,8104.48,Feasible,6000.0,8260.78,7968.57,9119.67,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,1,100,0.20,Uniform,alpha,0.70,IMH,42424.1,5461.33,39,Feasible,6000.0,12226.5,12635.93,11370.28,BC,42414.74,37419.76,11.78,-0.02,7201.003,12662.33,Feasible,6000.0,12226.47,12717.37,11470.9,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,1,100,0.20,Uniform,alpha,0.70,IMH,51550.88,5952.412,37,Feasible,6000.0,17335.5,14540.16,12805.1,BC,51545.11,45637.99,11.46,-0.01,7201.512,13153.92,Feasible,6000.0,17642.66,14732.33,13170.13,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,1,100,0.20,Uniform,alpha,0.70,IMH,62435.03,5844.639,18,Feasible,6000.0,21546.6,19703.15,15185.28,BC,62433.15,53587.34,14.17,-0.0,7202.112,13046.75,Feasible,6000.0,21546.55,19701.32,15185.28,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,1,100,0.20,Uniform,alpha,0.70,IMH,71580.56,5999.497,17,Feasible,6000.0,25906.5,23962.94,15711.12,BC,71578.07,54447.62,23.93,-0.0,7203.114,13202.61,Feasible,6000.0,25906.5,23960.45,15711.12,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,2,100,0.20,Uniform,alpha,0.70,IMH,29628.89,6658.297,19,Feasible,9000.0,5199.3,1406.72,14022.87,BC,29575.08,22355.64,24.41,-0.18,7204.917,13863.21,Feasible,9000.0,5179.19,1399.71,13996.18,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,2,100,0.20,Uniform,alpha,0.70,IMH,31659.15,2305.436,51,Feasible,6000.0,8260.8,8119.7,9278.65,BC,31658.85,26415.38,16.56,-0.0,7201.038,9506.47,Feasible,6000.0,8260.78,8119.42,9278.65,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,2,100,0.20,Uniform,alpha,0.70,IMH,44362.21,5564.604,13,Feasible,6000.0,12204.6,13004.28,13089.54,BC,44322.66,32669.1,26.29,-0.09,7201.683,12766.29,Feasible,6000.0,12204.6,13028.52,13089.54,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,2,100,0.20,Uniform,alpha,0.70,IMH,54380.94,5781.146,12,Feasible,6000.0,17557.8,15488.24,14826.26,BC,54357.76,38347.56,29.45,-0.04,7202.972,12984.12,Feasible,6000.0,17724.0,15550.33,15083.43,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,2,100,0.20,Uniform,alpha,0.70,IMH,65746.89,5703.524,12,Feasible,6000.0,21546.6,20300.39,17246.4,BC,65712.99,44056.82,32.96,-0.05,7203.828,12907.35,Feasible,6000.0,21546.6,20290.64,17875.75,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,2,100,0.20,Uniform,alpha,0.70,IMH,75635.79,5688.325,11,Feasible,6000.0,25306.5,24708.02,17237.27,BC,75563.91,49531.22,34.45,-0.1,7205.623,12893.95,Feasible,6000.0,25906.5,24843.31,18814.11,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,3,100,0.20,Uniform,alpha,0.70,IMH,33302.44,6546.666,19,Feasible,9000.0,5088.6,1470.99,17742.85,BC,32950.33,26068.64,20.89,-1.06,7200.715,13747.38,Feasible,9000.0,5038.79,1459.33,17452.21,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,3,100,0.20,Uniform,alpha,0.70,IMH,32696.19,5621.206,34,Feasible,6000.0,8260.8,8154.76,10280.63,BC,32695.19,25838.53,20.97,-0.0,7201.419,12822.62,Feasible,6000.0,8260.78,8153.78,10280.63,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,3,100,0.20,Uniform,alpha,0.70,IMH,47542.47,5564.177,13,Feasible,6000.0,12203.1,13283.16,15013.8,BC,47511.47,32064.24,32.51,-0.07,7202.818,12767.0,Feasible,6000.0,12203.1,13348.26,15960.12,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,3,100,0.20,Uniform,alpha,0.70,IMH,58827.9,5799.408,12,Feasible,6000.0,17322.0,15748.76,18096.01,BC,58776.48,36112.57,38.56,-0.09,7204.146,13003.55,Feasible,6000.0,17715.9,15929.55,19131.03,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,9,1,100,0.20,Uniform,alpha,0.70,IMH,0.0,394.312,51,Infeasible,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
ABS49_50_1,11,9,1,100,0.20,Uniform,alpha,0.70,IMH,50542.06,5979.643,38,Feasible,9000.0,16970.4,10918.24,13653.42,BC,50538.29,42660.3,15.59,-0.01,7201.239,13180.88,Feasible,9000.0,16970.38,10914.48,13653.42,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,9,1,100,0.20,Uniform,alpha,0.70,IMH,71101.48,6231.175,31,Feasible,9000.0,26396.7,17358.84,18215.9,BC,71047.29,54061.58,23.91,-0.08,7201.401,13432.58,Feasible,9000.0,26396.67,17323.18,18327.44,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,1,100,0.20,Uniform,alpha,0.70,IMH,88189.2,6346.427,34,Feasible,9000.0,36851.4,21359.49,20978.31,BC,87916.8,65103.47,25.95,-0.31,7202.269,13548.7,Feasible,9000.0,36794.06,21144.43,20978.31,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,9,1,100,0.20,Uniform,alpha,0.70,IMH,105868.71,6537.188,25,Feasible,9000.0,44008.5,27261.35,25597.12,BC,105806.17,71151.52,32.75,-0.06,7203.219,13740.41,Feasible,9000.0,44008.45,27200.61,25597.12,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,9,1,100,0.20,Uniform,alpha,0.70,IMH,121928.96,6878.982,24,Feasible,9000.0,53006.1,34169.72,25753.15,BC,121807.1,80600.67,33.83,-0.1,7204.48,14083.46,Feasible,9000.0,53006.1,34047.86,25753.15,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,9,2,100,0.20,Uniform,alpha,0.70,IMH,0.0,385.431,51,Infeasible,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
ABS49_50_1,11,9,2,100,0.20,Uniform,alpha,0.70,IMH,52095.57,5473.1,32,Feasible,9000.0,16970.4,11192.47,14932.7,BC,52090.96,39823.96,23.55,-0.01,7201.466,12674.57,Feasible,9000.0,16970.38,11187.88,14932.7,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,9,2,100,0.20,Uniform,alpha,0.70,IMH,80669.01,6842.108,31,Feasible,9000.0,26400.3,18158.09,25169.57,BC,80427.79,47723.52,40.66,-0.3,7202.813,14044.92,Feasible,9000.0,26396.7,18004.67,27026.42,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,2,100,0.20,Uniform,alpha,0.70,IMH,100364.21,5461.639,30,Feasible,9000.0,36711.9,21036.94,31637.79,BC,100094.45,58336.37,41.72,-0.27,7204.211,12665.85,Feasible,9000.0,36851.4,21036.55,33206.51,,,,,,,,,,,,,,,,False,False,False,False
ABS49_50_1,6,3,1,100,0.20,Uniform,alpha,0.75,IMH,14673.44,13.3,7,Feasible,6000.0,2658.0,565.92,5449.52,BC,14664.86,14414.06,1.71,-0.06,7203.779,7217.08,Feasible,6000.0,2658.29,567.04,5439.53,FR_BC,17224.7,17224.7,0.0,14.111,Feasible,6000.0,2656.5,565.42,8002.78,14755.89,5533.97,-0.62,-14.86,-16.32,True,True,True,True
ABS49_50_1,11,3,1,100,0.20,Uniform,alpha,0.75,IMH,14561.52,24.902,8,Feasible,3000.0,4127.4,2619.34,4782.9,BC,14561.48,14308.17,1.74,-0.0,7202.741,7227.64,Feasible,3000.0,4127.38,2624.19,4809.92,FR_BC,16738.57,16738.57,0.0,6.917,Feasible,3000.0,4125.0,2598.7,7014.87,15170.88,5447.18,-4.02,-13.01,-14.52,True,True,True,True
ABS49_50_1,16,3,1,100,0.20,Uniform,alpha,0.75,IMH,20027.94,62.086,8,Feasible,3000.0,6450.0,3999.86,6491.31,BC,20027.89,19752.57,1.37,-0.0,7203.281,7265.37,Feasible,3000.0,6449.97,3999.84,6578.08,FR_BC,22806.51,22806.51,0.0,29.389,Feasible,3000.0,6443.1,3976.58,9386.83,20636.47,7216.79,-2.95,-12.18,-13.39,True,True,True,True
ABS49_50_1,21,3,1,100,0.20,Uniform,alpha,0.75,IMH,25174.09,81.518,8,Feasible,3000.0,9311.1,5118.94,7645.46,BC,25163.22,24494.78,2.66,-0.04,6370.846,6452.36,Feasible,3000.0,9300.86,5118.32,7744.05,FR_BC,29842.72,29842.72,0.0,220.734,Feasible,3000.0,9289.2,4913.8,12639.72,26664.02,9461.02,-5.63,-15.68,-17.92,True,True,True,True
ABS49_50_1,26,3,1,100,0.20,Uniform,alpha,0.75,IMH,29066.45,313.567,8,Feasible,3000.0,10798.5,6668.1,8420.11,BC,29066.37,28251.0,2.81,-0.0,7159.269,7472.84,Feasible,3000.0,10798.44,6702.46,8565.46,FR_BC,33665.94,33665.94,0.0,579.457,Feasible,3000.0,10771.5,6455.54,13438.9,30278.49,10051.45,-4.0,-13.66,-16.08,True,True,False,True
ABS49_50_1,31,3,1,100,0.20,Uniform,alpha,0.75,IMH,32914.42,400.851,8,Feasible,3000.0,12962.4,8069.42,8582.73,BC,32914.42,31798.0,3.39,0.0,7207.602,7608.45,Feasible,3000.0,12962.4,8100.22,8851.8,FR_BC,37704.62,37704.62,0.0,1293.399,Feasible,3000.0,12955.5,7744.06,14005.07,34167.73,10468.17,-3.67,-12.7,-15.67,True,True,True,False
ABS49_50_1,6,3,2,100,0.20,Uniform,alpha,0.75,IMH,16830.24,59.809,7,Feasible,6000.0,2659.2,571.79,7599.25,BC,16787.36,15449.56,7.97,-0.25,7201.923,7261.73,Feasible,6000.0,2656.49,570.82,7560.06,FR_BC,20636.77,20636.75,0.0,1637.497,Feasible,6000.0,2708.1,438.75,11489.92,18811.51,9664.66,-10.76,-18.65,-25.14,True,True,True,True
ABS49_50_1,11,3,2,100,0.20,Uniform,alpha,0.75,IMH,14674.81,42.046,8,Feasible,3000.0,4123.2,2618.72,4891.5,BC,14674.77,14381.69,2.0,-0.0,7200.556,7242.6,Feasible,3000.0,4123.18,2621.72,4929.88,FR_BC,17534.94,17534.94,0.0,99.634,Feasible,3000.0,4125.0,2598.7,7811.24,15969.96,6246.26,-8.11,-16.31,-17.98,True,True,True,True
ABS49_50_1,16,3,2,100,0.20,Uniform,alpha,0.75,IMH,21213.42,473.96,8,Feasible,3000.0,6441.6,3978.74,7762.2,BC,21213.04,19805.86,6.63,-0.0,7208.689,7682.65,Feasible,3000.0,6441.57,3981.0,7790.47,FR_BC,25241.48,24381.72,3.41,7203.146,Feasible,3000.0,6443.1,3976.58,11821.8,22476.43,9056.75,-5.62,-13.0,-21.53,True,True,True,True
ABS49_50_1,21,3,2,100,0.20,Uniform,alpha,0.75,IMH,26115.7,1972.993,8,Feasible,3000.0,9311.1,5090.35,8712.15,BC,26115.7,24545.97,6.01,0.0,7201.858,9174.85,Feasible,3000.0,9311.1,5092.45,8712.15,FR_BC,31537.38,29395.16,6.79,7203.749,Feasible,3000.0,9289.2,4640.97,14607.22,27723.32,10793.15,-5.8,-11.16,-22.17,True,True,True,False
ABS49_50_1,26,3,2,100,0.20,Uniform,alpha,0.75,IMH,29999.27,5165.56,8,Feasible,3000.0,10825.2,6649.0,9525.07,BC,29999.27,28274.07,5.75,0.0,7202.852,12368.41,Feasible,3000.0,10825.2,6649.0,9525.07,FR_BC,37574.14,32944.65,12.32,7200.439,Feasible,3000.0,10771.5,6424.83,17377.81,32939.17,12742.84,-8.93,-8.94,-24.75,True,True,True,False
ABS49_50_1,31,3,2,100,0.20,Uniform,alpha,0.75,IMH,33602.48,5224.256,8,Feasible,3000.0,12962.4,8030.84,9609.24,BC,33602.48,31672.51,5.74,0.0,7205.899,12430.16,Feasible,3000.0,12962.4,8030.84,9609.24,FR_BC,39536.72,37050.37,6.29,7203.39,Feasible,3000.0,13165.8,7718.42,15652.5,35443.24,11559.02,-5.19,-9.31,-19.89,True,True,True,False
ABS49_50_1,6,3,3,100,0.20,Uniform,alpha,0.75,IMH,19333.36,119.614,7,Feasible,6000.0,2683.8,467.9,10055.52,BC,19210.82,17607.68,8.35,-0.63,7202.88,7322.49,Feasible,6000.0,2660.99,463.25,10086.59,FR_BC,23679.49,23679.48,0.0,2896.297,Feasible,6000.0,2656.8,472.2,14550.49,22892.43,13763.43,-16.08,-18.87,-25.64,True,True,True,True
ABS49_50_1,11,3,3,100,0.20,Uniform,alpha,0.75,IMH,15516.22,69.395,8,Feasible,3000.0,4128.9,2609.0,5778.32,BC,15516.22,14522.94,6.4,0.0,7215.948,7285.34,Feasible,3000.0,4128.9,2609.0,5778.32,FR_BC,18597.37,18597.36,0.0,513.203,Feasible,3000.0,4124.7,2599.0,8873.67,16568.42,6844.72,-6.35,-16.57,-21.91,True,True,True,True
ABS49_50_1,16,3,3,100,0.20,Uniform,alpha,0.75,IMH,22338.05,4281.118,8,Feasible,3000.0,6454.8,3917.71,8965.54,BC,22337.81,19896.73,10.93,-0.0,7220.369,11501.49,Feasible,3000.0,6454.8,3917.47,8965.54,FR_BC,28091.06,24135.74,14.08,7202.523,Feasible,3000.0,6443.1,3976.58,14671.38,24576.15,11156.47,-9.11,-7.45,-29.17,True,True,True,False
ABS49_50_1,21,3,3,100,0.20,Uniform,alpha,0.75,IMH,27163.2,5443.822,6,Feasible,3000.0,9311.1,5072.33,9779.77,BC,27163.2,24701.65,9.06,0.0,7202.442,12646.26,Feasible,3000.0,9311.1,5072.33,9779.77,FR_BC,34712.86,29497.89,15.02,7203.157,Feasible,3000.0,9289.2,4791.66,17632.0,30044.04,12963.19,-9.59,-7.91,-28.84,True,True,True,False
ABS49_50_1,26,3,3,100,0.20,Uniform,alpha,0.75,IMH,31211.94,5457.069,6,Feasible,3000.0,10771.8,6667.22,10551.02,BC,31211.94,28388.88,9.04,0.0,7203.987,12661.06,Feasible,3000.0,10771.8,6670.1,10770.04,FR_BC,42524.36,32869.66,22.7,7203.436,Feasible,3000.0,10813.2,6440.09,22271.07,36891.83,16638.54,-15.4,-5.04,-33.24,True,False,True,False
ABS49_50_1,31,3,3,100,0.20,Uniform,alpha,0.75,IMH,34836.29,5462.562,6,Feasible,3000.0,12951.3,8065.5,10450.42,BC,34835.69,31752.35,8.85,-0.0,7206.429,12668.99,Feasible,3000.0,12951.3,8089.53,10794.86,FR_BC,52680.43,36270.71,31.15,7200.63,Feasible,3000.0,12972.0,7740.35,28968.09,45020.22,21307.87,-22.62,-3.96,-39.73,True,False,True,False
ABS49_50_1,6,6,1,100,0.20,Uniform,alpha,0.75,IMH,26596.99,5514.78,50,Feasible,9000.0,5402.1,1794.74,10400.15,BC,26572.57,22997.06,13.46,-0.09,7200.39,12715.17,Feasible,9000.0,5402.09,1794.37,10376.11,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,1,100,0.20,Uniform,alpha,0.75,IMH,33893.71,725.429,51,Feasible,6000.0,8454.0,10179.94,9176.8,BC,33889.79,30049.15,11.33,-0.01,7252.536,7977.96,Feasible,6000.0,8453.98,10206.16,9229.66,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,1,100,0.20,Uniform,alpha,0.75,IMH,44592.46,5485.726,45,Feasible,6000.0,13193.1,13020.55,12252.68,BC,44584.62,41387.29,7.17,-0.02,7203.733,12689.46,Feasible,6000.0,13193.07,13046.87,12344.69,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,1,100,0.20,Uniform,alpha,0.75,IMH,55401.61,6025.975,43,Feasible,6000.0,19008.0,15746.78,14646.83,BC,55396.07,51393.03,7.23,-0.01,7201.501,13227.48,Feasible,6000.0,19007.95,15741.29,14646.83,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,1,100,0.20,Uniform,alpha,0.75,IMH,66557.33,5799.358,27,Feasible,6000.0,22202.1,21772.02,16562.19,BC,66553.93,60184.76,9.57,-0.01,7202.148,13001.51,Feasible,6000.0,22202.04,21789.69,16562.19,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,1,100,0.20,Uniform,alpha,0.75,IMH,78143.04,5510.393,20,Feasible,6000.0,26627.1,27953.62,17356.79,BC,78136.98,64498.42,17.45,-0.01,7202.89,12713.28,Feasible,6000.0,26627.1,27991.15,17518.73,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,2,100,0.20,Uniform,alpha,0.75,IMH,31267.58,5707.276,23,Feasible,9000.0,5595.6,1732.17,14939.81,BC,31250.04,25346.97,18.89,-0.06,7200.576,12907.85,Feasible,9000.0,5595.59,1722.74,14931.71,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,2,100,0.20,Uniform,alpha,0.75,IMH,34550.29,1932.518,51,Feasible,6000.0,8454.0,10232.33,9863.96,BC,34546.41,30042.58,13.04,-0.01,7201.286,9133.8,Feasible,6000.0,8453.98,10228.47,9863.96,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,2,100,0.20,Uniform,alpha,0.75,IMH,46720.48,5642.15,17,Feasible,6000.0,13193.1,13369.7,14157.69,BC,46690.22,37589.0,19.49,-0.06,7201.771,12843.92,Feasible,6000.0,13193.1,13339.43,14157.69,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,2,100,0.20,Uniform,alpha,0.75,IMH,57319.96,5610.64,16,Feasible,6000.0,19008.0,16059.95,15914.87,BC,57301.73,44231.08,22.81,-0.03,7202.863,12813.5,Feasible,6000.0,19008.0,16041.72,16252.01,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,2,100,0.20,Uniform,alpha,0.75,IMH,70838.41,5937.783,16,Feasible,6000.0,22155.6,23530.61,18252.97,BC,70800.31,51598.64,27.12,-0.05,7203.804,13141.59,Feasible,6000.0,22155.6,23575.09,19069.62,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,2,100,0.20,Uniform,alpha,0.75,IMH,81324.62,6653.92,15,Feasible,6000.0,26636.4,28528.08,19299.79,BC,81274.39,56720.99,30.21,-0.06,7214.544,13868.46,Feasible,6000.0,26636.4,28556.93,20081.06,,,,,,,,,,,,,,,,True,False,True,False
